GPS TOW (s),GPS Week,Latitude (deg),Longitude (deg),Ellipsoid Height (m),ECEF X (m),ECEF Y (m),ECEF Z (m),Roll (deg),Pitch (deg),Heading (deg),East Velocity (m/s),North Velocity (m/s),Up Velocity (m/s)
555053.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.893, 90.590,  0.001,  0.000, -0.003
555053.8, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.049,  1.896, 90.592, -0.001,  0.000,  0.000
555054.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.898, 90.591,  0.000,  0.000,  0.002
555054.2, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.048,  1.894, 90.590, -0.000,  0.000, -0.002
555054.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.895, 90.592,  0.000,  0.001, -0.000
555054.6, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.050,  1.894, 90.590, -0.000,  0.000, -0.000
555054.8, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.052,  1.895, 90.589,  0.000,  0.002,  0.000
555055.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.895, 90.591, -0.000, -0.001,  0.000
555055.2, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.050,  1.898, 90.592, -0.001,  0.003, -0.001
555055.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.899, 90.591,  0.000, -0.000,  0.001
555055.6, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.052,  1.903, 90.590, -0.000,  0.001, -0.001
555055.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.066,  1.897, 90.595, -0.000, -0.000, -0.001
555056.0, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.054,  1.902, 90.592, -0.000,  0.001,  0.001
555056.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.061,  1.898, 90.595,  0.000,  0.001, -0.001
555056.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.900, 90.594, -0.000, -0.002, -0.001
555056.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.899, 90.594, -0.000,  0.001, -0.001
555056.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.902, 90.594,  0.001, -0.001,  0.001
555057.0, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.054,  1.900, 90.594, -0.001, -0.000, -0.000
555057.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.900, 90.593,  0.001,  0.001,  0.000
555057.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.897, 90.593, -0.001, -0.001, -0.001
555057.6, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.898, 90.593,  0.001, -0.000,  0.001
555057.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.899, 90.594, -0.001, -0.001,  0.000
555058.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.898, 90.593, -0.000, -0.001, -0.001
555058.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.901, 90.594,  0.000,  0.001,  0.000
555058.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.901, 90.592,  0.000, -0.003,  0.001
555058.6, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.052,  1.899, 90.592, -0.000,  0.001, -0.002
555058.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.899, 90.593, -0.000, -0.000,  0.000
555059.0, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.898, 90.593, -0.000, -0.001,  0.000
555059.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.901, 90.591,  0.001,  0.001,  0.000
555059.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.901, 90.592, -0.000, -0.001, -0.001
555059.6, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.898, 90.592,  0.001, -0.001, -0.000
555059.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.901, 90.589, -0.000,  0.000, -0.001
555060.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.899, 90.590,  0.000, -0.000,  0.000
555060.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.900, 90.590, -0.000, -0.001, -0.001
555060.4, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.900, 90.587,  0.001,  0.000,  0.000
555060.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.901, 90.589,  0.000, -0.000, -0.000
555060.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.898, 90.591,  0.000, -0.003, -0.001
555061.0, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.052,  1.897, 90.589,  0.001,  0.001, -0.002
555061.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.900, 90.590, -0.001, -0.002, -0.001
555061.4, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.052,  1.898, 90.591,  0.001,  0.000, -0.001
555061.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.903, 90.588, -0.000,  0.000, -0.000
555061.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.898, 90.590, -0.000, -0.001, -0.002
555062.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.899, 90.591,  0.000,  0.000, -0.002
555062.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.898, 90.590, -0.001, -0.002, -0.001
555062.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.896, 90.591, -0.000, -0.001, -0.000
555062.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.898, 90.592, -0.000,  0.000, -0.001
555062.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.895, 90.590, -0.000,  0.000,  0.000
555063.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.064,  1.895, 90.589, -0.000,  0.001, -0.000
555063.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.895, 90.589, -0.000, -0.002, -0.001
555063.4, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.893, 90.589, -0.000,  0.002, -0.000
555063.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.067,  1.896, 90.590,  0.000, -0.000, -0.001
555063.8, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.892, 90.591, -0.000,  0.000, -0.001
555064.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.064,  1.894, 90.591,  0.000,  0.001, -0.000
555064.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.894, 90.591,  0.000,  0.000, -0.001
555064.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.064,  1.893, 90.591,  0.001,  0.001, -0.000
555064.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.895, 90.592,  0.001, -0.001, -0.001
555064.8, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.054,  1.892, 90.589,  0.000,  0.000, -0.001
555065.0, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.893, 90.590, -0.000,  0.002, -0.000
555065.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.894, 90.593,  0.000, -0.001, -0.001
555065.4, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.053,  1.893, 90.591, -0.000,  0.001, -0.002
555065.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.061,  1.895, 90.593,  0.001,  0.000, -0.001
555065.8, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.052,  1.894, 90.592,  0.001, -0.000, -0.001
555066.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.893, 90.592,  0.000,  0.002, -0.001
555066.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.894, 90.592,  0.000, -0.001, -0.001
555066.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.894, 90.592, -0.000,  0.003, -0.001
555066.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.894, 90.592,  0.001, -0.001, -0.000
555066.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.894, 90.590,  0.000,  0.002, -0.001
555067.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.894, 90.590,  0.001, -0.001,  0.001
555067.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.895, 90.592,  0.001,  0.001, -0.001
555067.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.894, 90.591,  0.000,  0.001, -0.000
555067.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.896, 90.592,  0.001,  0.000,  0.001
555067.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.898, 90.590, -0.000,  0.000, -0.001
555068.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.895, 90.591, -0.000,  0.000, -0.001
555068.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.898, 90.592,  0.001,  0.000,  0.001
555068.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.897, 90.591, -0.001, -0.000, -0.001
555068.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.896, 90.593,  0.001,  0.000,  0.000
555068.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.061,  1.896, 90.594, -0.000,  0.000,  0.000
555069.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.895, 90.593,  0.001,  0.001, -0.001
555069.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.896, 90.593, -0.001, -0.000,  0.000
555069.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.894, 90.595, -0.000, -0.000,  0.000
555069.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.061,  1.895, 90.593,  0.000,  0.001, -0.000
555069.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.893, 90.593, -0.000, -0.002,  0.000
555070.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.893, 90.594,  0.000,  0.001, -0.001
555070.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.892, 90.594,  0.000, -0.001,  0.000
555070.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.893, 90.593,  0.001,  0.001, -0.000
555070.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.893, 90.594,  0.001, -0.000, -0.001
555070.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.892, 90.593,  0.001, -0.000,  0.000
555071.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.067,  1.893, 90.591,  0.000,  0.001, -0.001
555071.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.891, 90.592,  0.001, -0.002, -0.001
555071.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.894, 90.590,  0.000,  0.003,  0.000
555071.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.896, 90.591,  0.001, -0.002,  0.001
555071.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.895, 90.591,  0.000,  0.002, -0.002
555072.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.069,  1.896, 90.593,  0.001,  0.000,  0.001
555072.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.896, 90.593, -0.001, -0.001,  0.000
555072.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.064,  1.896, 90.593,  0.000,  0.003, -0.002
555072.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.063,  1.899, 90.592,  0.000, -0.002,  0.002
555072.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.896, 90.591,  0.001,  0.002, -0.002
555073.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.070,  1.898, 90.594, -0.000, -0.000, -0.001
555073.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.895, 90.591, -0.000,  0.000,  0.000
555073.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.898, 90.593, -0.000,  0.001, -0.000
555073.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.067,  1.898, 90.590, -0.000,  0.002,  0.001
555073.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.064,  1.899, 90.591, -0.000,  0.001, -0.002
555074.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.066,  1.895, 90.589,  0.000,  0.001, -0.001
555074.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.065,  1.899, 90.590,  0.000,  0.000,  0.000
555074.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.061,  1.896, 90.591, -0.000,  0.001, -0.001
555074.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.897, 90.590, -0.000,  0.000, -0.000
555074.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.068,  1.899, 90.590, -0.000,  0.001,  0.002
555075.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.060,  1.899, 90.589, -0.000,  0.000, -0.001
555075.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.065,  1.898, 90.589, -0.001,  0.002, -0.001
555075.4, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.898, 90.589, -0.000, -0.001,  0.002
555075.6, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.064,  1.897, 90.589, -0.001,  0.003,  0.000
555075.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.068,  1.897, 90.589, -0.000, -0.001, -0.000
555076.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.896, 90.588, -0.001,  0.001,  0.000
555076.2, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.069,  1.896, 90.588, -0.001, -0.000,  0.002
555076.4, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.053,  1.898, 90.587, -0.000, -0.001, -0.001
555076.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.896, 90.587, -0.001,  0.002,  0.001
555076.8, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.897, 90.588, -0.000, -0.001,  0.000
555077.0, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.897, 90.586,  0.001,  0.001,  0.000
555077.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.896, 90.586, -0.000,  0.001, -0.001
555077.4, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.896, 90.586,  0.000, -0.000,  0.000
555077.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.896, 90.585, -0.001,  0.002, -0.001
555077.8, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.897, 90.586,  0.000,  0.000,  0.001
555078.0, 2323, 35.16545153, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.898, 90.586, -0.001,  0.001,  0.000
555078.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.897, 90.585, -0.001,  0.002,  0.000
555078.4, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.896, 90.585, -0.000,  0.001,  0.000
555078.6, 2323, 35.16545153, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.899, 90.586, -0.000,  0.000, -0.000
555078.8, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.896, 90.586, -0.001,  0.001, -0.001
555079.0, 2323, 35.16545154, 136.88144547, 41.282, -3810226.591, 3567862.088, 3652911.441, -0.054,  1.896, 90.584, -0.000,  0.000, -0.001
555079.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.895, 90.583, -0.000,  0.000,  0.000
555079.4, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.897, 90.584, -0.001,  0.000, -0.000
555079.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.896, 90.583, -0.000,  0.000, -0.001
555079.8, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.896, 90.584, -0.001, -0.000, -0.000
555080.0, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.896, 90.585,  0.000,  0.000,  0.001
555080.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.897, 90.586, -0.001,  0.000, -0.001
555080.4, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.895, 90.586,  0.000, -0.001, -0.000
555080.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.896, 90.586, -0.001,  0.000, -0.001
555080.8, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.056,  1.894, 90.587,  0.000, -0.001, -0.001
555081.0, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.895, 90.587, -0.000,  0.001,  0.001
555081.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.896, 90.586, -0.001, -0.001, -0.001
555081.4, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.058,  1.893, 90.586, -0.001,  0.000,  0.000
555081.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.062,  1.896, 90.586, -0.001, -0.001,  0.001
555081.8, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.894, 90.585, -0.001,  0.001, -0.002
555082.0, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.896, 90.586, -0.001, -0.000,  0.001
555082.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.054,  1.895, 90.586, -0.001, -0.000, -0.000
555082.4, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.895, 90.586,  0.000,  0.001, -0.000
555082.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.054,  1.894, 90.586, -0.001, -0.000, -0.001
555082.8, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.059,  1.894, 90.586, -0.000,  0.000, -0.000
555083.0, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.894, 90.586, -0.001, -0.001, -0.001
555083.2, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.895, 90.584, -0.001,  0.002, -0.000
555083.4, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.057,  1.895, 90.584, -0.000, -0.002,  0.000
555083.6, 2323, 35.16545154, 136.88144547, 41.283, -3810226.591, 3567862.088, 3652911.441, -0.055,  1.896, 90.584, -0.001,  0.001,  0.000
